Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Cabernet Sauvignon,2022,1,5825,25597349.61,20120252.7
Sucursal Sur,Merlot,2022,1,4148,12446381.54,9473820.11
Sucursal Sur,Pinot Noir,2022,1,4315,27652439.29,19079619.44
Sucursal Sur,Chardonnay,2022,1,5216,21174133.04,13456240.31
Sucursal Sur,Sauvignon Blanc,2022,1,3233,9602200.2,6396334.64
Sucursal Norte,Cabernet Sauvignon,2022,2,6334,28286901.02,22214389.35
Sucursal Norte,Merlot,2022,2,4084,11503709.23,7952462.35
Sucursal Norte,Pinot Noir,2022,2,4622,29571001.28,18423509.27
Sucursal Norte,Chardonnay,2022,2,5033,20314133.33,14042164.11
Sucursal Norte,Sauvignon Blanc,2022,2,3786,12239700.84,9733428.69
Sucursal Centro,Cabernet Sauvignon,2022,2,6186,27278023.44,19584982.28
Sucursal Centro,Merlot,2022,2,4040,13063618.56,7974598.59
Sucursal Centro,Pinot Noir,2022,2,4281,27198425.14,17899392.06
Sucursal Centro,Chardonnay,2022,2,5352,19623456.05,14180891.64
Sucursal Centro,Sauvignon Blanc,2022,2,3358,10608613.0,8223361.5
Sucursal Sur,Cabernet Sauvignon,2022,2,5723,25346150.68,19955151.03
Sucursal Sur,Merlot,2022,2,4143,11865185.81,8794894.89
Sucursal Sur,Pinot Noir,2022,2,4612,29483648.04,20365223.2
Sucursal Sur,Chardonnay,2022,2,5073,20864844.91,15901221.06
Sucursal Sur,Sauvignon Blanc,2022,2,3818,12738128.14,8226231.86
Sucursal Norte,Cabernet Sauvignon,2022,3,6043,23728429.21,15813863.1
Sucursal Norte,Merlot,2022,3,3760,10522649.7,7824302.98
Sucursal Norte,Pinot Noir,2022,3,4183,24113157.9,17229541.33
Sucursal Norte,Chardonnay,2022,3,5892,24333497.13,17686521.19
Sucursal Norte,Sauvignon Blanc,2022,3,3346,9674189.87,7345737.09
Sucursal Centro,Cabernet Sauvignon,2022,3,5512,25959552.81,18530894.89
Sucursal Centro,Merlot,2022,3,4101,12522146.12,7650647.38
Sucursal Centro,Pinot Noir,2022,3,3907,25318451.67,18443337.32
Sucursal Centro,Chardonnay,2022,3,4957,20594517.4,15401820.07
Sucursal Centro,Sauvignon Blanc,2022,3,3645,10535882.24,6871677.31
Sucursal Sur,Cabernet Sauvignon,2022,3,5613,24523069.69,18580223.49
Sucursal Sur,Merlot,2022,3,4321,14312036.6,11307243.95
Sucursal Sur,Pinot Noir,2022,3,4544,26189307.37,16559483.45
Sucursal Sur,Chardonnay,2022,3,5250,20608891.15,14303139.29
Sucursal Sur,Sauvignon Blanc,2022,3,3206,9355054.32,6561436.04
Sucursal Norte,Cabernet Sauvignon,2022,4,6488,26304085.12,20989773.07
Sucursal Norte,Merlot,2022,4,4354,13258043.67,8310080.87
Sucursal Norte,Pinot Noir,2022,4,4647,28756022.56,19311966.68
Sucursal Norte,Chardonnay,2022,4,5388,19858022.9,15335098.14
Sucursal Norte,Sauvignon Blanc,2022,4,3660,10890847.27,7249796.48
Sucursal Centro,Cabernet Sauvignon,2022,4,6339,29394012.65,20148627.53
Sucursal Centro,Merlot,2022,4,4128,12315605.56,7669906.68
Sucursal Centro,Pinot Noir,2022,4,4605,26968648.92,18253622.47
Sucursal Centro,Chardonnay,2022,4,4978,18796106.91,12840715.04
Sucursal Centro,Sauvignon Blanc,2022,4,3329,9753024.53,6911635.52
Sucursal Sur,Cabernet Sauvignon,2022,4,6424,29289447.76,22041948.88
Sucursal Sur,Merlot,2022,4,4066,11280604.06,7700337.84
Sucursal Sur,Pinot Noir,2022,4,4120,22388533.11,13601529.27
Sucursal Sur,Chardonnay,2022,4,4910,19160215.33,12976162.99
Sucursal Sur,Sauvignon Blanc,2022,4,3528,11836842.05,7832545.4
Sucursal Norte,Cabernet Sauvignon,2022,5,6189,28866275.44,19112505.68
Sucursal Norte,Merlot,2022,5,4389,13150321.09,8726393.79
Sucursal Norte,Pinot Noir,2022,5,3891,23029261.84,17535381.74
Sucursal Norte,Chardonnay,2022,5,5975,25617144.15,20410198.68
Sucursal Norte,Sauvignon Blanc,2022,5,3448,10285007.7,6755059.43
Sucursal Centro,Cabernet Sauvignon,2022,5,5750,26906851.49,16172104.83
Sucursal Centro,Merlot,2022,5,3705,11461576.36,8384245.91
Sucursal Centro,Pinot Noir,2022,5,4554,26554028.58,18159821.23
Sucursal Centro,Chardonnay,2022,5,5939,23459939.24,15009005.37
Sucursal Centro,Sauvignon Blanc,2022,5,3167,10293338.93,8150496.4
Sucursal Sur,Cabernet Sauvignon,2022,5,6173,25535649.6,17178802.94
Sucursal Sur,Merlot,2022,5,4388,11988969.0,8958715.64
Sucursal Sur,Pinot Noir,2022,5,3971,25465052.8,18791187.0
Sucursal Sur,Chardonnay,2022,5,5970,22480813.34,13720737.75
Sucursal Sur,Sauvignon Blanc,2022,5,3217,10048536.48,7462942.13
Sucursal Norte,Cabernet Sauvignon,2022,6,6453,27122394.97,17358731.47
Sucursal Norte,Merlot,2022,6,3829,10495081.35,6340578.82
Sucursal Norte,Pinot Noir,2022,6,3945,22594606.34,16903756.05
Sucursal Norte,Chardonnay,2022,6,5576,24583636.07,15172667.62
Sucursal Norte,Sauvignon Blanc,2022,6,3605,11242604.47,8421645.47
Sucursal Centro,Cabernet Sauvignon,2022,6,6479,28540347.76,21671735.09
Sucursal Centro,Merlot,2022,6,3909,10674790.63,7821447.67
Sucursal Centro,Pinot Noir,2022,6,4231,22870414.51,14037018.45
Sucursal Centro,Chardonnay,2022,6,5299,20909799.28,15792795.39
Sucursal Centro,Sauvignon Blanc,2022,6,3323,10649587.36,8337421.04
Sucursal Sur,Cabernet Sauvignon,2022,6,6293,26060733.79,18770139.16
Sucursal Sur,Merlot,2022,6,4087,13302314.85,8408325.14
Sucursal Sur,Pinot Noir,2022,6,4347,23525990.31,15207462.15
Sucursal Sur,Chardonnay,2022,6,5375,19661591.29,15202627.19
Sucursal Sur,Sauvignon Blanc,2022,6,3570,10232530.61,7039247.46
Sucursal Norte,Cabernet Sauvignon,2022,7,6283,28563710.66,18533954.24
Sucursal Norte,Merlot,2022,7,4048,12029789.57,9306591.54
Sucursal Norte,Pinot Noir,2022,7,4595,25452243.47,17341082.28
Sucursal Norte,Chardonnay,2022,7,5509,21854629.71,14465882.31
Sucursal Norte,Sauvignon Blanc,2022,7,3309,10285553.63,7892624.9
Sucursal Centro,Cabernet Sauvignon,2022,7,5718,22272745.07,16237264.18
Sucursal Centro,Merlot,2022,7,3725,11460499.22,8739966.86
Sucursal Centro,Pinot Noir,2022,7,4107,24707041.97,16812882.44
Sucursal Centro,Chardonnay,2022,7,5214,19919375.06,13099363.98
Sucursal Centro,Sauvignon Blanc,2022,7,3329,9591771.84,6792210.57
Sucursal Sur,Cabernet Sauvignon,2022,7,6514,30081006.12,23866408.7
Sucursal Sur,Merlot,2022,7,4043,12545919.03,8367303.3
Sucursal Sur,Pinot Noir,2022,7,4174,25240175.79,19678211.21
Sucursal Sur,Chardonnay,2022,7,4942,18749121.17,12351179.63
Sucursal Sur,Sauvignon Blanc,2022,7,3808,12535918.9,9621783.2
Sucursal Norte,Cabernet Sauvignon,2022,8,6355,27882422.8,16929132.31
Sucursal Norte,Merlot,2022,8,4038,11636288.32,8037051.06
Sucursal Norte,Pinot Noir,2022,8,4609,26903937.02,19206259.14
Sucursal Norte,Chardonnay,2022,8,5481,23828388.0,17476832.86
Sucursal Norte,Sauvignon Blanc,2022,8,3185,10819970.15,7151475.59
Sucursal Centro,Cabernet Sauvignon,2022,8,6520,27802838.2,20801243.63
Sucursal Centro,Merlot,2022,8,3688,10134136.63,7763717.15
Sucursal Centro,Pinot Noir,2022,8,4360,24675072.43,17193991.24
Sucursal Centro,Chardonnay,2022,8,5014,19581305.13,13280419.73
Sucursal Centro,Sauvignon Blanc,2022,8,3751,10904179.84,8297809.68
Sucursal Sur,Cabernet Sauvignon,2022,8,5709,22359645.12,15658908.18
Sucursal Sur,Merlot,2022,8,3672,10700990.06,6644369.16
Sucursal Sur,Pinot Noir,2022,8,4482,24787177.96,15478330.41
Sucursal Sur,Chardonnay,2022,8,5120,19619566.51,14618425.46
Sucursal Sur,Sauvignon Blanc,2022,8,3237,9705720.19,6030040.94
Sucursal Norte,Cabernet Sauvignon,2022,9,5781,22890783.45,14431230.39
Sucursal Norte,Merlot,2022,9,4072,11513138.83,8758531.17
Sucursal Norte,Pinot Noir,2022,9,4095,26406299.74,20429837.64
Sucursal Norte,Chardonnay,2022,9,5878,26014992.62,20503031.54
Sucursal Norte,Sauvignon Blanc,2022,9,3669,12023680.36,7608943.36
Sucursal Centro,Cabernet Sauvignon,2022,9,5909,24080602.21,16443677.62
Sucursal Centro,Merlot,2022,9,4370,12236875.77,7526001.91
Sucursal Centro,Pinot Noir,2022,9,4303,26376502.09,20816964.65
Sucursal Centro,Chardonnay,2022,9,5718,24385706.51,16102834.39
Sucursal Centro,Sauvignon Blanc,2022,9,3793,11411851.67,6973446.65
Sucursal Sur,Cabernet Sauvignon,2022,9,5928,24272778.54,18902074.66
Sucursal Sur,Merlot,2022,9,4323,13212999.95,9133133.5
Sucursal Sur,Pinot Noir,2022,9,3996,22420094.43,14651335.86
Sucursal Sur,Chardonnay,2022,9,5773,25024330.79,15674647.04
Sucursal Sur,Sauvignon Blanc,2022,9,3411,10227059.18,7471911.59
Sucursal Norte,Cabernet Sauvignon,2022,10,6475,28140752.08,18092790.18
Sucursal Norte,Merlot,2022,10,4130,13630447.42,8631009.33
Sucursal Norte,Pinot Noir,2022,10,4076,21774999.97,14535908.15
Sucursal Norte,Chardonnay,2022,10,5027,18559092.3,12080120.33
Sucursal Norte,Sauvignon Blanc,2022,10,3298,10737812.42,7090395.5
Sucursal Centro,Cabernet Sauvignon,2022,10,6479,28579164.44,19769165.46
Sucursal Centro,Merlot,2022,10,3873,10822056.32,6621406.38
Sucursal Centro,Pinot Noir,2022,10,4605,24728841.23,17171492.58
Sucursal Centro,Chardonnay,2022,10,5160,20316110.05,14176385.3
Sucursal Centro,Sauvignon Blanc,2022,10,3590,11099324.42,8550461.73
Sucursal Sur,Cabernet Sauvignon,2022,10,5704,23358070.8,17610814.0
Sucursal Sur,Merlot,2022,10,4012,13022054.29,8453919.68
Sucursal Sur,Pinot Noir,2022,10,4741,28561537.9,22726066.97
Sucursal Sur,Chardonnay,2022,10,5576,21406459.34,15310162.7
Sucursal Sur,Sauvignon Blanc,2022,10,3249,9684633.39,6805890.85
Sucursal Norte,Cabernet Sauvignon,2022,11,5765,26972539.93,17971564.32
Sucursal Norte,Merlot,2022,11,3645,10993660.59,7723439.22
Sucursal Norte,Pinot Noir,2022,11,4406,26822744.8,18505474.87
Sucursal Norte,Chardonnay,2022,11,5695,24207205.96,16838924.34
Sucursal Norte,Sauvignon Blanc,2022,11,3252,9750201.32,7243782.2
Sucursal Centro,Cabernet Sauvignon,2022,11,5544,21845908.35,14951009.84
Sucursal Centro,Merlot,2022,11,4213,12471296.63,7961750.2
Sucursal Centro,Pinot Noir,2022,11,4387,24581167.94,18891550.83
Sucursal Centro,Chardonnay,2022,11,5614,22640416.41,14324606.08
Sucursal Centro,Sauvignon Blanc,2022,11,3755,11679656.3,8582080.82
Sucursal Sur,Cabernet Sauvignon,2022,11,6080,27448474.56,21082690.84
Sucursal Sur,Merlot,2022,11,4239,11898185.17,9459008.29
Sucursal Sur,Pinot Noir,2022,11,3949,23759182.31,17266806.2
Sucursal Sur,Chardonnay,2022,11,5817,23188384.19,14138182.92
Sucursal Sur,Sauvignon Blanc,2022,11,3163,9527632.32,6333692.34
Sucursal Norte,Cabernet Sauvignon,2022,12,5930,24533730.32,19621464.96
Sucursal Norte,Merlot,2022,12,4342,13214419.14,9150526.94
Sucursal Norte,Pinot Noir,2022,12,4236,26078067.83,20713075.74
Sucursal Norte,Chardonnay,2022,12,5075,21058443.97,15868532.75
Sucursal Norte,Sauvignon Blanc,2022,12,3729,12757952.39,9248918.1
Sucursal Centro,Cabernet Sauvignon,2022,12,5570,22359432.57,17261329.91
Sucursal Centro,Merlot,2022,12,4175,12098442.18,9578530.37
Sucursal Centro,Pinot Noir,2022,12,4159,25956544.32,16464471.38
Sucursal Centro,Chardonnay,2022,12,5440,21235571.94,15240653.52
Sucursal Centro,Sauvignon Blanc,2022,12,3198,9723253.33,6429912.28
Sucursal Sur,Cabernet Sauvignon,2022,12,6437,29838583.6,21851742.52
Sucursal Sur,Merlot,2022,12,3800,10793627.32,7735039.75
Sucursal Sur,Pinot Noir,2022,12,4071,25854582.03,18131085.69
Sucursal Sur,Chardonnay,2022,12,5466,19858359.01,14301633.08
Sucursal Sur,Sauvignon Blanc,2022,12,3590,10639987.68,8357261.94
Sucursal Norte,Cabernet Sauvignon,2023,1,6353,33922281.01,26250670.19
Sucursal Norte,Merlot,2023,1,4372,15495658.32,9451905.8
Sucursal Norte,Pinot Noir,2023,1,5609,46298881.79,34246108.99
Sucursal Norte,Chardonnay,2023,1,6466,31686075.02,20961050.84
Sucursal Norte,Sauvignon Blanc,2023,1,3820,13886984.27,10358239.35
Sucursal Centro,Cabernet Sauvignon,2023,1,6716,32047139.88,23064463.78
Sucursal Centro,Merlot,2023,1,3737,13204633.35,8689431.41
Sucursal Centro,Pinot Noir,2023,1,5674,47120194.72,37532788.85
Sucursal Centro,Chardonnay,2023,1,6069,27776204.18,21749700.21
Sucursal Centro,Sauvignon Blanc,2023,1,3492,11379570.52,7297044.33
Sucursal Sur,Cabernet Sauvignon,2023,1,7296,41391131.8,25406647.6
Sucursal Sur,Merlot,2023,1,4355,15887097.0,10870219.06
Sucursal Sur,Pinot Noir,2023,1,5336,40194741.69,25021547.26
Sucursal Sur,Chardonnay,2023,1,5922,30746163.3,24439817.18
Sucursal Sur,Sauvignon Blanc,2023,1,3224,11120243.27,7865353.42
Sucursal Norte,Cabernet Sauvignon,2023,2,6324,35258046.44,23113970.54
Sucursal Norte,Merlot,2023,2,4293,13772929.45,9429057.44
Sucursal Norte,Pinot Noir,2023,2,4998,35000843.34,24019441.28
Sucursal Norte,Chardonnay,2023,2,6167,31829671.83,20402260.24
Sucursal Norte,Sauvignon Blanc,2023,2,3320,12023993.62,8874753.73
Sucursal Centro,Cabernet Sauvignon,2023,2,6818,37603980.88,23954207.03
Sucursal Centro,Merlot,2023,2,3775,13652979.67,9116046.22
Sucursal Centro,Pinot Noir,2023,2,5019,40370205.2,26619310.91
Sucursal Centro,Chardonnay,2023,2,5567,25079320.13,19647140.79
Sucursal Centro,Sauvignon Blanc,2023,2,3818,13126066.62,10057269.27
Sucursal Sur,Cabernet Sauvignon,2023,2,6411,30226967.18,18932999.49
Sucursal Sur,Merlot,2023,2,3823,12780264.87,9549326.62
Sucursal Sur,Pinot Noir,2023,2,5201,39522938.44,24023416.92
Sucursal Sur,Chardonnay,2023,2,6141,29966828.69,22914273.44
Sucursal Sur,Sauvignon Blanc,2023,2,3372,11102463.74,7179887.07
Sucursal Norte,Cabernet Sauvignon,2023,3,6028,32702712.21,19885458.48
Sucursal Norte,Merlot,2023,3,4367,13253819.88,9024202.37
Sucursal Norte,Pinot Noir,2023,3,4676,38285212.16,30042468.27
Sucursal Norte,Chardonnay,2023,3,5579,26610087.8,17266154.93
Sucursal Norte,Sauvignon Blanc,2023,3,3298,11384554.2,8485041.93
Sucursal Centro,Cabernet Sauvignon,2023,3,6074,32106652.74,23257694.42
Sucursal Centro,Merlot,2023,3,4376,15832237.84,10984509.04
Sucursal Centro,Pinot Noir,2023,3,4668,37780472.57,24311677.51
Sucursal Centro,Chardonnay,2023,3,5629,29298051.22,21546337.29
Sucursal Centro,Sauvignon Blanc,2023,3,3609,11463362.64,8828078.03
Sucursal Sur,Cabernet Sauvignon,2023,3,6634,31493788.9,24071535.8
Sucursal Sur,Merlot,2023,3,4324,15136383.08,10709336.22
Sucursal Sur,Pinot Noir,2023,3,5247,41018508.08,31310441.42
Sucursal Sur,Chardonnay,2023,3,5999,26843514.48,21229909.56
Sucursal Sur,Sauvignon Blanc,2023,3,3492,12136431.39,8269726.52
Sucursal Norte,Cabernet Sauvignon,2023,4,6943,33357619.42,25964063.29
Sucursal Norte,Merlot,2023,4,4116,12857859.92,8325983.14
Sucursal Norte,Pinot Noir,2023,4,5254,42298131.22,27994861.32
Sucursal Norte,Chardonnay,2023,4,5542,28952791.64,22208823.77
Sucursal Norte,Sauvignon Blanc,2023,4,3484,10984427.37,8339533.57
Sucursal Centro,Cabernet Sauvignon,2023,4,6418,34512785.78,21571777.34
Sucursal Centro,Merlot,2023,4,3897,12621588.43,9796640.25
Sucursal Centro,Pinot Noir,2023,4,5674,46955943.06,36056221.81
Sucursal Centro,Chardonnay,2023,4,5790,29068692.63,17928698.24
Sucursal Centro,Sauvignon Blanc,2023,4,3390,10861446.19,8329971.74
Sucursal Sur,Cabernet Sauvignon,2023,4,6663,34747394.7,25613311.85
Sucursal Sur,Merlot,2023,4,4040,13632586.55,10138057.62
Sucursal Sur,Pinot Noir,2023,4,5389,40595820.96,25703048.97
Sucursal Sur,Chardonnay,2023,4,6067,28601366.94,19112880.6
Sucursal Sur,Sauvignon Blanc,2023,4,3638,13182204.74,9857176.3
Sucursal Norte,Cabernet Sauvignon,2023,5,6547,33484006.76,21671018.8
Sucursal Norte,Merlot,2023,5,4095,14888655.04,11708644.35
Sucursal Norte,Pinot Noir,2023,5,5496,43282865.57,33245773.33
Sucursal Norte,Chardonnay,2023,5,5700,26694770.79,18436606.04
Sucursal Norte,Sauvignon Blanc,2023,5,3779,12915559.73,8248669.35
Sucursal Centro,Cabernet Sauvignon,2023,5,6747,31766171.74,21708328.6
Sucursal Centro,Merlot,2023,5,3671,11412168.19,7067491.63
Sucursal Centro,Pinot Noir,2023,5,5665,45336777.66,28953066.42
Sucursal Centro,Chardonnay,2023,5,6578,31838117.05,25210582.7
Sucursal Centro,Sauvignon Blanc,2023,5,3670,11442378.04,7989937.71
Sucursal Sur,Cabernet Sauvignon,2023,5,6365,31231398.97,22434972.62
Sucursal Sur,Merlot,2023,5,3694,12331914.67,8956348.84
Sucursal Sur,Pinot Noir,2023,5,5430,37613166.22,29107260.43
Sucursal Sur,Chardonnay,2023,5,5985,30147911.8,19039571.29
Sucursal Sur,Sauvignon Blanc,2023,5,3846,12788677.41,8333051.44
Sucursal Norte,Cabernet Sauvignon,2023,6,7304,39170774.17,26723079.56
Sucursal Norte,Merlot,2023,6,4083,12720161.55,8839844.59
Sucursal Norte,Pinot Noir,2023,6,5468,43330956.08,26188916.37
Sucursal Norte,Chardonnay,2023,6,5825,27190054.91,19967861.5
Sucursal Norte,Sauvignon Blanc,2023,6,3815,12089552.75,9372407.16
Sucursal Centro,Cabernet Sauvignon,2023,6,6714,35871125.83,23458316.63
Sucursal Centro,Merlot,2023,6,3961,14129394.71,9741413.68
Sucursal Centro,Pinot Noir,2023,6,4839,39907945.55,27279847.08
Sucursal Centro,Chardonnay,2023,6,5581,29420300.36,23152120.58
Sucursal Centro,Sauvignon Blanc,2023,6,3547,12287145.19,9252364.67
Sucursal Sur,Cabernet Sauvignon,2023,6,7132,37300779.27,24103571.74
Sucursal Sur,Merlot,2023,6,4268,13839398.46,9106642.57
Sucursal Sur,Pinot Noir,2023,6,4699,37710051.71,26203089.83
Sucursal Sur,Chardonnay,2023,6,5474,27319435.32,18839765.12
Sucursal Sur,Sauvignon Blanc,2023,6,3166,11662435.66,7375806.7
Sucursal Norte,Cabernet Sauvignon,2023,7,6684,34030203.77,20704424.08
Sucursal Norte,Merlot,2023,7,4284,15398178.76,10874629.43
Sucursal Norte,Pinot Noir,2023,7,5194,38415413.65,29249353.74
Sucursal Norte,Chardonnay,2023,7,5797,28850434.12,21685235.64
Sucursal Norte,Sauvignon Blanc,2023,7,3562,13311599.51,8405598.66
Sucursal Centro,Cabernet Sauvignon,2023,7,6482,34350982.87,21350284.55
Sucursal Centro,Merlot,2023,7,4079,14542633.43,11002469.72
Sucursal Centro,Pinot Noir,2023,7,5217,41713608.78,32512445.11
Sucursal Centro,Chardonnay,2023,7,5421,28463203.21,21243555.35
Sucursal Centro,Sauvignon Blanc,2023,7,3787,13437129.84,8113190.05
Sucursal Sur,Cabernet Sauvignon,2023,7,7224,35662166.45,23053693.73
Sucursal Sur,Merlot,2023,7,3840,12436103.47,7791116.43
Sucursal Sur,Pinot Noir,2023,7,5304,36987545.15,27096600.43
Sucursal Sur,Chardonnay,2023,7,5451,27895531.1,19629335.92
Sucursal Sur,Sauvignon Blanc,2023,7,3645,13004915.51,8858310.09
Sucursal Norte,Cabernet Sauvignon,2023,8,6229,29079261.48,22393802.62
Sucursal Norte,Merlot,2023,8,3703,11371968.2,7844084.9
Sucursal Norte,Pinot Noir,2023,8,5303,37581631.98,25979991.4
Sucursal Norte,Chardonnay,2023,8,5559,26553703.94,18937960.8
Sucursal Norte,Sauvignon Blanc,2023,8,3605,13722704.44,9669845.06
Sucursal Centro,Cabernet Sauvignon,2023,8,6701,36303934.87,28890232.86
Sucursal Centro,Merlot,2023,8,3827,12136340.61,7962435.92
Sucursal Centro,Pinot Noir,2023,8,5122,42923203.96,33517712.91
Sucursal Centro,Chardonnay,2023,8,6264,29610143.98,20368091.28
Sucursal Centro,Sauvignon Blanc,2023,8,3531,12299766.71,8267628.77
Sucursal Sur,Cabernet Sauvignon,2023,8,7147,37289713.18,27495133.03
Sucursal Sur,Merlot,2023,8,4129,14669031.89,11258235.41
Sucursal Sur,Pinot Noir,2023,8,5546,42271494.25,28485483.77
Sucursal Sur,Chardonnay,2023,8,6043,29795244.94,19716981.57
Sucursal Sur,Sauvignon Blanc,2023,8,3186,11457806.07,8163347.29
Sucursal Norte,Cabernet Sauvignon,2023,9,7179,36451144.75,23700633.19
Sucursal Norte,Merlot,2023,9,3623,12439993.13,9942267.74
Sucursal Norte,Pinot Noir,2023,9,5455,45264610.3,33971957.7
Sucursal Norte,Chardonnay,2023,9,5834,30917323.32,18628086.42
Sucursal Norte,Sauvignon Blanc,2023,9,3408,10864770.48,8194478.78
Sucursal Centro,Cabernet Sauvignon,2023,9,7032,34534357.76,26225096.44
Sucursal Centro,Merlot,2023,9,4290,15089049.6,10962619.87
Sucursal Centro,Pinot Noir,2023,9,5602,46044626.46,33005232.88
Sucursal Centro,Chardonnay,2023,9,6100,30495433.05,23200981.61
Sucursal Centro,Sauvignon Blanc,2023,9,3332,11913780.33,9344124.33
Sucursal Sur,Cabernet Sauvignon,2023,9,6576,35343133.94,26527496.55
Sucursal Sur,Merlot,2023,9,4243,14404192.22,9453843.31
Sucursal Sur,Pinot Noir,2023,9,5316,44678420.57,35351274.61
Sucursal Sur,Chardonnay,2023,9,5852,30589889.06,23606665.36
Sucursal Sur,Sauvignon Blanc,2023,9,3824,12580045.97,9767165.74
Sucursal Norte,Cabernet Sauvignon,2023,10,6533,33698983.7,25977168.43
Sucursal Norte,Merlot,2023,10,4367,14506881.65,9919239.18
Sucursal Norte,Pinot Noir,2023,10,4996,39381791.21,24842629.15
Sucursal Norte,Chardonnay,2023,10,5541,25024353.78,15328279.9
Sucursal Norte,Sauvignon Blanc,2023,10,3778,14114873.42,9097083.44
Sucursal Centro,Cabernet Sauvignon,2023,10,6250,30907171.78,18828593.88
Sucursal Centro,Merlot,2023,10,4192,15294041.93,11430262.1
Sucursal Centro,Pinot Noir,2023,10,4806,37119558.66,23413277.28
Sucursal Centro,Chardonnay,2023,10,6302,31175738.42,18898656.19
Sucursal Centro,Sauvignon Blanc,2023,10,3292,12403661.57,8691767.43
Sucursal Sur,Cabernet Sauvignon,2023,10,6282,32436247.75,23396349.43
Sucursal Sur,Merlot,2023,10,3908,12006544.09,7410978.78
Sucursal Sur,Pinot Noir,2023,10,5675,42983819.75,32548892.16
Sucursal Sur,Chardonnay,2023,10,5796,29257590.55,20724222.24
Sucursal Sur,Sauvignon Blanc,2023,10,3233,11091147.23,7635351.24
Sucursal Norte,Cabernet Sauvignon,2023,11,7204,36433916.69,28486773.26
Sucursal Norte,Merlot,2023,11,3766,13194079.04,8387311.77
Sucursal Norte,Pinot Noir,2023,11,5130,36981280.64,28071351.61
Sucursal Norte,Chardonnay,2023,11,6222,29402081.08,22039652.11
Sucursal Norte,Sauvignon Blanc,2023,11,3311,11930199.82,7882781.8
Sucursal Centro,Cabernet Sauvignon,2023,11,6507,32626235.45,24799220.14
Sucursal Centro,Merlot,2023,11,3866,13790035.64,10847023.85
Sucursal Centro,Pinot Noir,2023,11,5698,47948601.85,34942326.28
Sucursal Centro,Chardonnay,2023,11,5460,27659259.78,20642332.63
Sucursal Centro,Sauvignon Blanc,2023,11,3573,11545751.55,7671852.08
Sucursal Sur,Cabernet Sauvignon,2023,11,6134,31024125.91,20358727.79
Sucursal Sur,Merlot,2023,11,4322,14806075.58,10945466.86
Sucursal Sur,Pinot Noir,2023,11,5284,39310298.08,28598203.19
Sucursal Sur,Chardonnay,2023,11,5442,25987851.42,17056274.39
Sucursal Sur,Sauvignon Blanc,2023,11,3553,12344056.0,8995100.17
Sucursal Norte,Cabernet Sauvignon,2023,12,6295,35356306.79,21721207.74
Sucursal Norte,Merlot,2023,12,3973,13478652.17,8206952.35
Sucursal Norte,Pinot Noir,2023,12,5457,43092377.5,31807117.9
Sucursal Norte,Chardonnay,2023,12,5637,29594349.98,22132223.58
Sucursal Norte,Sauvignon Blanc,2023,12,3253,11270457.47,8026472.84
Sucursal Centro,Cabernet Sauvignon,2023,12,6145,34050709.88,20736069.79
Sucursal Centro,Merlot,2023,12,4116,12346345.84,8727423.48
Sucursal Centro,Pinot Noir,2023,12,5587,46599788.79,35352725.32
Sucursal Centro,Chardonnay,2023,12,5697,29772559.39,18606272.98
Sucursal Centro,Sauvignon Blanc,2023,12,3239,11229581.6,8306974.06
Sucursal Sur,Cabernet Sauvignon,2023,12,6955,34866057.01,21229148.73
Sucursal Sur,Merlot,2023,12,3753,13162627.22,8387339.97
Sucursal Sur,Pinot Noir,2023,12,5658,44294008.39,30281465.66
Sucursal Sur,Chardonnay,2023,12,6543,32153258.33,21560495.48
Sucursal Sur,Sauvignon Blanc,2023,12,3735,12133821.22,8368124.35
Sucursal Norte,Cabernet Sauvignon,2024,1,6608,41267704.84,31750776.34
Sucursal Norte,Merlot,2024,1,3914,13575493.89,10411667.76
Sucursal Norte,Pinot Noir,2024,1,5925,59319726.1,37030200.54
Sucursal Norte,Chardonnay,2024,1,6375,35706568.07,26471197.06
Sucursal Norte,Sauvignon Blanc,2024,1,3586,14777205.49,9446732.24
Sucursal Centro,Cabernet Sauvignon,2024,1,7873,48145932.41,33981423.81
Sucursal Centro,Merlot,2024,1,3800,13489331.41,8762312.82
Sucursal Centro,Pinot Noir,2024,1,5827,52841259.2,36472995.92
Sucursal Centro,Chardonnay,2024,1,6872,39487937.58,27015575.05
Sucursal Centro,Sauvignon Blanc,2024,1,3773,13480685.5,9914282.28
Sucursal Sur,Cabernet Sauvignon,2024,1,7413,49289327.95,37368528.02
Sucursal Sur,Merlot,2024,1,4210,15613895.74,10714615.41
Sucursal Sur,Pinot Noir,2024,1,6826,72513192.24,57169864.49
Sucursal Sur,Chardonnay,2024,1,7025,40277947.57,25033022.81
Sucursal Sur,Sauvignon Blanc,2024,1,3390,12822989.24,7699547.28
Sucursal Norte,Cabernet Sauvignon,2024,2,6948,44033425.12,33530473.78
Sucursal Norte,Merlot,2024,2,3806,12630294.44,9231825.69
Sucursal Norte,Pinot Noir,2024,2,6560,63412294.04,42606225.34
Sucursal Norte,Chardonnay,2024,2,6597,38103191.58,28334816.47
Sucursal Norte,Sauvignon Blanc,2024,2,3342,12679572.95,8940073.23
Sucursal Centro,Cabernet Sauvignon,2024,2,7382,47812967.31,36483015.63
