Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,7 Up,2022,3,2463,3677293.69,2283633.11
Sucursal Sur,Pepsi,2022,3,7597,20299723.46,13059859.37
Sucursal Norte,Coca Cola,2022,4,12310,43581095.39,33255045.92
Sucursal Norte,Fanta,2022,4,1358,1523362.28,941257.95
Sucursal Norte,Sprite,2022,4,6142,13580780.65,8609747.96
Sucursal Norte,7 Up,2022,4,2202,3530697.88,2584400.43
Sucursal Norte,Pepsi,2022,4,7489,17144035.0,13241947.27
Sucursal Centro,Coca Cola,2022,4,12187,38578413.33,28214766.52
Sucursal Centro,Fanta,2022,4,1229,1404680.95,1016158.36
Sucursal Centro,Sprite,2022,4,6037,14614613.63,9453546.41
Sucursal Centro,7 Up,2022,4,2277,3294666.77,2482233.74
Sucursal Centro,Pepsi,2022,4,8503,20314335.65,13459969.64
Sucursal Sur,Coca Cola,2022,4,11753,39517970.76,27441431.52
Sucursal Sur,Fanta,2022,4,1260,1442463.17,960651.79
Sucursal Sur,Sprite,2022,4,6860,15517284.21,10257082.2
Sucursal Sur,7 Up,2022,4,2080,3250952.64,2357488.23
Sucursal Sur,Pepsi,2022,4,7544,18489218.94,12902939.21
Sucursal Norte,Coca Cola,2022,5,12895,47908533.75,35636503.04
Sucursal Norte,Fanta,2022,5,1163,1377197.7,1064443.65
Sucursal Norte,Sprite,2022,5,6810,16093500.64,10279858.04
Sucursal Norte,7 Up,2022,5,2200,3381213.43,2072615.12
Sucursal Norte,Pepsi,2022,5,7657,18771893.97,11969979.71
Sucursal Centro,Coca Cola,2022,5,11477,41627964.68,28642331.26
Sucursal Centro,Fanta,2022,5,1259,1374860.63,1074251.39
Sucursal Centro,Sprite,2022,5,5853,13042257.19,10254395.51
Sucursal Centro,7 Up,2022,5,2277,3517519.5,2596090.39
Sucursal Centro,Pepsi,2022,5,8601,21442138.15,13248529.96
Sucursal Sur,Coca Cola,2022,5,11038,40958030.61,24989963.37
Sucursal Sur,Fanta,2022,5,1166,1330466.64,980658.44
Sucursal Sur,Sprite,2022,5,6919,14709925.36,11066265.68
Sucursal Sur,7 Up,2022,5,2207,3150813.73,2483181.26
Sucursal Sur,Pepsi,2022,5,8361,19614689.11,14110117.59
Sucursal Norte,Coca Cola,2022,6,12292,45162132.8,33774094.25
Sucursal Norte,Fanta,2022,6,1196,1339757.62,939490.53
Sucursal Norte,Sprite,2022,6,6035,13403483.08,10426222.41
Sucursal Norte,7 Up,2022,6,2217,3303047.87,2472947.85
Sucursal Norte,Pepsi,2022,6,7578,18970458.02,12213255.87
Sucursal Centro,Coca Cola,2022,6,10923,34676142.0,24994879.76
Sucursal Centro,Fanta,2022,6,1358,1565098.99,1177204.28
Sucursal Centro,Sprite,2022,6,6729,14640980.04,9858567.64
Sucursal Centro,7 Up,2022,6,2213,3140728.02,1994979.08
Sucursal Centro,Pepsi,2022,6,8732,22427788.86,16928926.87
Sucursal Sur,Coca Cola,2022,6,11515,37330799.76,29017985.31
Sucursal Sur,Fanta,2022,6,1377,1578360.39,981844.52
Sucursal Sur,Sprite,2022,6,6836,15112781.26,10999366.35
Sucursal Sur,7 Up,2022,6,2247,3241990.74,2339396.26
Sucursal Sur,Pepsi,2022,6,7918,18069785.05,14277909.26
Sucursal Norte,Coca Cola,2022,7,11339,37184888.26,24995652.92
Sucursal Norte,Fanta,2022,7,1202,1360474.18,932616.62
Sucursal Norte,Sprite,2022,7,5916,14490373.63,10546132.66
Sucursal Norte,7 Up,2022,7,2347,3439670.19,2582607.14
Sucursal Norte,Pepsi,2022,7,8376,21477276.06,16172829.89
Sucursal Centro,Coca Cola,2022,7,12633,44752105.79,28806739.39
Sucursal Centro,Fanta,2022,7,1268,1489574.12,1136082.78
Sucursal Centro,Sprite,2022,7,5999,13942084.22,8448770.54
Sucursal Centro,7 Up,2022,7,2259,3188977.8,1983626.7
Sucursal Centro,Pepsi,2022,7,8295,19178977.78,13344860.66
Sucursal Sur,Coca Cola,2022,7,11025,40441030.5,25721372.57
Sucursal Sur,Fanta,2022,7,1387,1701785.88,1157617.36
Sucursal Sur,Sprite,2022,7,6146,14465694.23,10500852.0
Sucursal Sur,7 Up,2022,7,2321,3543076.82,2612624.25
Sucursal Sur,Pepsi,2022,7,7611,18109563.44,12258326.4
Sucursal Norte,Coca Cola,2022,8,11675,39297574.87,31315447.01
Sucursal Norte,Fanta,2022,8,1212,1503199.62,921029.82
Sucursal Norte,Sprite,2022,8,6467,15240655.23,10579472.61
Sucursal Norte,7 Up,2022,8,2140,3436374.81,2267034.86
Sucursal Norte,Pepsi,2022,8,8142,21423736.29,14737207.7
Sucursal Centro,Coca Cola,2022,8,12512,38472812.88,25429510.92
Sucursal Centro,Fanta,2022,8,1379,1661037.7,1185885.71
Sucursal Centro,Sprite,2022,8,7009,15480219.5,11551852.1
Sucursal Centro,7 Up,2022,8,2352,3740287.59,2285123.72
Sucursal Centro,Pepsi,2022,8,8694,22696657.1,13883451.04
Sucursal Sur,Coca Cola,2022,8,12438,39059814.66,27211246.7
Sucursal Sur,Fanta,2022,8,1326,1376687.1,969776.62
Sucursal Sur,Sprite,2022,8,6747,15372979.94,11464822.32
Sucursal Sur,7 Up,2022,8,2193,3325383.59,2087311.35
Sucursal Sur,Pepsi,2022,8,7781,20607122.23,13562639.45
Sucursal Norte,Coca Cola,2022,9,11697,37683709.68,26468090.49
Sucursal Norte,Fanta,2022,9,1185,1302086.08,994944.93
Sucursal Norte,Sprite,2022,9,7074,16111649.59,10531175.31
Sucursal Norte,7 Up,2022,9,2099,3310875.03,2056892.41
Sucursal Norte,Pepsi,2022,9,8028,18093732.36,11559754.48
Sucursal Centro,Coca Cola,2022,9,11756,42380815.96,30994950.59
Sucursal Centro,Fanta,2022,9,1309,1633522.4,1288534.53
Sucursal Centro,Sprite,2022,9,7123,15327668.74,10152335.62
Sucursal Centro,7 Up,2022,9,2281,3349360.35,2359149.43
Sucursal Centro,Pepsi,2022,9,7280,18394935.31,12900176.63
Sucursal Sur,Coca Cola,2022,9,11517,35728542.83,21567682.22
Sucursal Sur,Fanta,2022,9,1316,1569201.46,1160975.24
Sucursal Sur,Sprite,2022,9,6087,13164906.12,8871461.09
Sucursal Sur,7 Up,2022,9,2105,3305797.42,2398769.25
Sucursal Sur,Pepsi,2022,9,8139,20028239.66,14505909.58
Sucursal Norte,Coca Cola,2022,10,11150,36476806.9,26500170.05
Sucursal Norte,Fanta,2022,10,1196,1448524.11,1037904.81
Sucursal Norte,Sprite,2022,10,5956,13252909.09,8488478.53
Sucursal Norte,7 Up,2022,10,2128,3404966.74,2253140.32
Sucursal Norte,Pepsi,2022,10,7220,16177803.33,10051412.34
Sucursal Centro,Coca Cola,2022,10,12783,39031317.65,27131874.22
Sucursal Centro,Fanta,2022,10,1399,1581465.81,1250033.72
Sucursal Centro,Sprite,2022,10,6198,13942356.66,10092197.17
Sucursal Centro,7 Up,2022,10,2457,3319335.43,2427993.6
Sucursal Centro,Pepsi,2022,10,8322,21628663.71,15088712.76
Sucursal Sur,Coca Cola,2022,10,10897,34278784.67,27412866.94
Sucursal Sur,Fanta,2022,10,1345,1544194.13,950879.69
Sucursal Sur,Sprite,2022,10,6019,14158295.22,10893158.87
Sucursal Sur,7 Up,2022,10,2273,3542595.52,2598237.58
Sucursal Sur,Pepsi,2022,10,8503,21120138.41,16296588.13
Sucursal Norte,Coca Cola,2022,11,11356,41199654.39,29167034.19
Sucursal Norte,Fanta,2022,11,1278,1425083.78,948680.51
Sucursal Norte,Sprite,2022,11,5834,12450430.14,8880736.16
Sucursal Norte,7 Up,2022,11,2097,3412456.29,2692968.0
Sucursal Norte,Pepsi,2022,11,8378,20093073.8,13504271.55
Sucursal Centro,Coca Cola,2022,11,11374,35352086.68,27357055.95
Sucursal Centro,Fanta,2022,11,1386,1660081.9,1224259.78
Sucursal Centro,Sprite,2022,11,5915,14815723.98,10973951.25
Sucursal Centro,7 Up,2022,11,2308,3540567.63,2756632.5
Sucursal Centro,Pepsi,2022,11,8562,19286260.19,14050231.67
Sucursal Sur,Coca Cola,2022,11,11862,41293060.51,30126374.98
Sucursal Sur,Fanta,2022,11,1372,1473239.76,1152908.33
Sucursal Sur,Sprite,2022,11,6475,14901817.05,9062162.26
Sucursal Sur,7 Up,2022,11,2297,3771530.69,2654159.36
Sucursal Sur,Pepsi,2022,11,8680,20750398.24,13872567.47
Sucursal Norte,Coca Cola,2022,12,12406,41020666.0,27427700.61
Sucursal Norte,Fanta,2022,12,1197,1371560.95,1031142.95
Sucursal Norte,Sprite,2022,12,6153,13678675.89,10080239.26
Sucursal Norte,7 Up,2022,12,2107,3205753.72,2560491.77
Sucursal Norte,Pepsi,2022,12,7721,19497770.69,15377272.05
Sucursal Centro,Coca Cola,2022,12,12224,43843690.18,28464614.41
Sucursal Centro,Fanta,2022,12,1331,1522736.44,1088980.68
Sucursal Centro,Sprite,2022,12,6365,15990871.74,11920134.92
Sucursal Centro,7 Up,2022,12,2292,3723480.57,2495661.86
Sucursal Centro,Pepsi,2022,12,8498,21280150.82,12813250.71
Sucursal Sur,Coca Cola,2022,12,11351,40011304.29,27339438.91
Sucursal Sur,Fanta,2022,12,1394,1617403.91,1262265.91
Sucursal Sur,Sprite,2022,12,6900,17296640.06,13560353.63
Sucursal Sur,7 Up,2022,12,2286,3750817.15,2684540.44
Sucursal Sur,Pepsi,2022,12,8048,19724366.23,15084484.34
Sucursal Norte,Coca Cola,2023,1,13997,66394577.0,45088589.31
Sucursal Norte,Fanta,2023,1,1096,940088.25,711489.99
Sucursal Norte,Sprite,2023,1,5898,14506578.11,8804722.73
Sucursal Norte,7 Up,2023,1,3164,4693534.39,3530391.84
Sucursal Norte,Pepsi,2023,1,7746,24358870.02,16922302.86
Sucursal Centro,Coca Cola,2023,1,12295,56290824.03,36285359.53
Sucursal Centro,Fanta,2023,1,1026,958153.38,586393.09
Sucursal Centro,Sprite,2023,1,5972,16049133.68,11551450.98
Sucursal Centro,7 Up,2023,1,3499,5551177.85,4046273.9
Sucursal Centro,Pepsi,2023,1,8447,24655610.71,15131435.38
Sucursal Sur,Coca Cola,2023,1,13551,58445994.92,44460972.67
Sucursal Sur,Fanta,2023,1,1060,949913.28,730489.89
Sucursal Sur,Sprite,2023,1,5487,12952724.17,8172868.86
Sucursal Sur,7 Up,2023,1,3284,5414304.98,3835180.82
Sucursal Sur,Pepsi,2023,1,7567,21443418.23,13661266.02
Sucursal Norte,Coca Cola,2023,2,13111,53254552.86,35549603.19
Sucursal Norte,Fanta,2023,2,959,882351.38,654974.05
Sucursal Norte,Sprite,2023,2,5952,15709577.99,12149930.51
Sucursal Norte,7 Up,2023,2,3661,5355414.46,3415746.83
Sucursal Norte,Pepsi,2023,2,7847,24857791.36,16859315.18
Sucursal Centro,Coca Cola,2023,2,12079,57036300.62,39096346.67
Sucursal Centro,Fanta,2023,2,969,921502.53,680807.58
Sucursal Centro,Sprite,2023,2,5331,13688148.07,10497627.21
Sucursal Centro,7 Up,2023,2,3198,4357978.52,2876357.03
Sucursal Centro,Pepsi,2023,2,8023,23460409.25,14610757.36
Sucursal Sur,Coca Cola,2023,2,13464,62210802.61,37511971.82
Sucursal Sur,Fanta,2023,2,1080,1083319.9,803874.36
Sucursal Sur,Sprite,2023,2,5435,13775244.3,10515602.8
Sucursal Sur,7 Up,2023,2,3550,5706140.82,4089803.97
Sucursal Sur,Pepsi,2023,2,8324,25012651.03,18753475.06
Sucursal Norte,Coca Cola,2023,3,12673,53853131.47,36741118.93
Sucursal Norte,Fanta,2023,3,994,958589.21,675101.54
Sucursal Norte,Sprite,2023,3,6115,15293406.38,11697786.8
Sucursal Norte,7 Up,2023,3,3101,4396997.46,2717314.62
Sucursal Norte,Pepsi,2023,3,7418,23474719.86,18502869.27
Sucursal Centro,Coca Cola,2023,3,14022,59734583.66,42046259.64
Sucursal Centro,Fanta,2023,3,1116,1040960.34,684211.35
Sucursal Centro,Sprite,2023,3,5697,13732117.08,8723824.3
Sucursal Centro,7 Up,2023,3,3046,4463261.32,3188793.37
Sucursal Centro,Pepsi,2023,3,7938,21167301.87,13876094.23
Sucursal Sur,Coca Cola,2023,3,12943,61530573.9,43315841.15
Sucursal Sur,Fanta,2023,3,1121,1093728.58,706185.44
Sucursal Sur,Sprite,2023,3,6315,17210696.03,12231941.73
Sucursal Sur,7 Up,2023,3,3433,4687222.52,2886482.42
Sucursal Sur,Pepsi,2023,3,7688,21409156.49,16049243.38
Sucursal Norte,Coca Cola,2023,4,13435,59181982.06,42458107.63
Sucursal Norte,Fanta,2023,4,1072,1008230.74,751511.83
Sucursal Norte,Sprite,2023,4,5965,13988669.74,9765685.3
Sucursal Norte,7 Up,2023,4,3549,5347839.68,3353017.54
Sucursal Norte,Pepsi,2023,4,8548,22616114.51,16090182.69
Sucursal Centro,Coca Cola,2023,4,14434,59146588.38,38660467.12
Sucursal Centro,Fanta,2023,4,1012,897821.29,647873.39
Sucursal Centro,Sprite,2023,4,6234,15064879.31,10121965.2
Sucursal Centro,7 Up,2023,4,3064,5038709.18,3729959.73
Sucursal Centro,Pepsi,2023,4,8647,23147518.04,15917942.52
Sucursal Sur,Coca Cola,2023,4,14597,62152735.22,44504074.35
Sucursal Sur,Fanta,2023,4,1096,1045575.78,763478.72
Sucursal Sur,Sprite,2023,4,5969,14060002.77,10973484.32
Sucursal Sur,7 Up,2023,4,3437,5100326.2,3482142.43
Sucursal Sur,Pepsi,2023,4,7207,23216124.53,14250217.0
Sucursal Norte,Coca Cola,2023,5,12573,56580251.52,38674589.21
Sucursal Norte,Fanta,2023,5,1051,1064227.4,712972.66
Sucursal Norte,Sprite,2023,5,5579,14696822.82,9211092.81
Sucursal Norte,7 Up,2023,5,3284,4984310.04,3461176.88
Sucursal Norte,Pepsi,2023,5,8673,24213695.36,16231417.28
Sucursal Centro,Coca Cola,2023,5,12899,57182476.76,43602017.39
Sucursal Centro,Fanta,2023,5,927,915998.44,664653.82
Sucursal Centro,Sprite,2023,5,6380,14918202.05,9392183.59
Sucursal Centro,7 Up,2023,5,3497,5229237.74,3502423.92
Sucursal Centro,Pepsi,2023,5,8124,23382891.79,14106336.13
Sucursal Sur,Coca Cola,2023,5,14264,59554501.74,38828530.06
Sucursal Sur,Fanta,2023,5,993,855326.52,532471.2
Sucursal Sur,Sprite,2023,5,5278,14574477.62,10620551.12
Sucursal Sur,7 Up,2023,5,3220,4507511.59,2919026.07
Sucursal Sur,Pepsi,2023,5,8557,23690087.34,18420921.57
Sucursal Norte,Coca Cola,2023,6,12931,54638875.66,34394848.12
Sucursal Norte,Fanta,2023,6,1006,870005.86,573670.58
Sucursal Norte,Sprite,2023,6,5271,13460882.54,9026326.21
Sucursal Norte,7 Up,2023,6,3084,4908724.37,3895708.69
Sucursal Norte,Pepsi,2023,6,8453,25643352.4,17149886.47
Sucursal Centro,Coca Cola,2023,6,12574,57673160.25,36977996.28
Sucursal Centro,Fanta,2023,6,973,977284.11,775827.79
Sucursal Centro,Sprite,2023,6,6347,15447105.56,10673640.74
Sucursal Centro,7 Up,2023,6,3228,4738634.3,3169617.21
Sucursal Centro,Pepsi,2023,6,8794,26879215.23,17506825.05
Sucursal Sur,Coca Cola,2023,6,12471,53264657.54,32485870.48
Sucursal Sur,Fanta,2023,6,1055,1005939.04,803961.44
Sucursal Sur,Sprite,2023,6,6370,14796992.45,10588888.45
Sucursal Sur,7 Up,2023,6,3070,4173194.74,3249098.17
Sucursal Sur,Pepsi,2023,6,7498,20279945.4,15641407.32
Sucursal Norte,Coca Cola,2023,7,14316,66171808.39,47661133.99
Sucursal Norte,Fanta,2023,7,973,983248.81,777789.78
Sucursal Norte,Sprite,2023,7,5877,13457245.24,8441314.61
Sucursal Norte,7 Up,2023,7,3474,4903993.94,3567966.83
Sucursal Norte,Pepsi,2023,7,7281,19620990.45,14853553.41
Sucursal Centro,Coca Cola,2023,7,12077,57142214.06,37622751.73
Sucursal Centro,Fanta,2023,7,960,956145.47,662458.92
Sucursal Centro,Sprite,2023,7,5914,14124700.59,8954428.83
Sucursal Centro,7 Up,2023,7,3379,5191103.09,3160646.86
Sucursal Centro,Pepsi,2023,7,8142,24070031.78,18549321.89
Sucursal Sur,Coca Cola,2023,7,14602,64367374.92,45113457.15
Sucursal Sur,Fanta,2023,7,944,939762.87,667228.02
Sucursal Sur,Sprite,2023,7,6094,15239199.06,10413432.58
Sucursal Sur,7 Up,2023,7,3589,5062489.81,3772522.03
Sucursal Sur,Pepsi,2023,7,7608,20699363.44,15154997.48
Sucursal Norte,Coca Cola,2023,8,14119,66726091.6,49413489.62
Sucursal Norte,Fanta,2023,8,1022,987666.31,787957.11
Sucursal Norte,Sprite,2023,8,5568,14072570.35,11108499.46
Sucursal Norte,7 Up,2023,8,3689,5423413.52,3429481.82
Sucursal Norte,Pepsi,2023,8,8166,21785279.44,13363844.43
Sucursal Centro,Coca Cola,2023,8,14250,58916396.5,35454123.57
Sucursal Centro,Fanta,2023,8,1077,1024517.98,698916.05
Sucursal Centro,Sprite,2023,8,5448,12401589.03,8155690.22
Sucursal Centro,7 Up,2023,8,3347,4641466.78,2848279.8
Sucursal Centro,Pepsi,2023,8,8223,23117283.97,18351141.49
Sucursal Sur,Coca Cola,2023,8,12971,61292138.45,39738158.59
Sucursal Sur,Fanta,2023,8,1050,986128.18,611797.18
Sucursal Sur,Sprite,2023,8,6261,14981964.12,11816332.33
Sucursal Sur,7 Up,2023,8,3108,4412325.63,3064681.39
Sucursal Sur,Pepsi,2023,8,7895,23690148.26,16072302.15
Sucursal Norte,Coca Cola,2023,9,12666,60090232.93,42425838.64
Sucursal Norte,Fanta,2023,9,1058,971790.47,702408.89
Sucursal Norte,Sprite,2023,9,5609,15269575.73,9547535.61
Sucursal Norte,7 Up,2023,9,3532,5033960.48,3398877.52
Sucursal Norte,Pepsi,2023,9,7910,24698596.83,17339202.22
Sucursal Centro,Coca Cola,2023,9,13459,63918126.06,44166691.81
Sucursal Centro,Fanta,2023,9,1053,1010170.51,735527.59
Sucursal Centro,Sprite,2023,9,5785,15186091.7,9702008.22
Sucursal Centro,7 Up,2023,9,3637,4925413.79,3012275.82
Sucursal Centro,Pepsi,2023,9,8034,24371567.37,16254652.11
Sucursal Sur,Coca Cola,2023,9,13169,54435288.34,36805328.27
Sucursal Sur,Fanta,2023,9,1124,987209.77,721438.84
Sucursal Sur,Sprite,2023,9,6089,13961029.77,10139667.7
Sucursal Sur,7 Up,2023,9,3315,5323617.03,3277930.54
Sucursal Sur,Pepsi,2023,9,8419,24418387.22,16912661.49
Sucursal Norte,Coca Cola,2023,10,12162,58381627.79,40510368.63
Sucursal Norte,Fanta,2023,10,1084,943352.82,576256.32
Sucursal Norte,Sprite,2023,10,6261,15280202.86,11118526.47
Sucursal Norte,7 Up,2023,10,3458,4901966.56,3285385.74
Sucursal Norte,Pepsi,2023,10,8301,25702008.36,19767468.14
Sucursal Centro,Coca Cola,2023,10,13819,55006257.01,38191168.09
Sucursal Centro,Fanta,2023,10,1086,935955.78,717498.24
Sucursal Centro,Sprite,2023,10,5750,15429656.0,11044049.34
Sucursal Centro,7 Up,2023,10,3317,4764069.14,3270663.67
Sucursal Centro,Pepsi,2023,10,7307,21727008.47,14486870.2
Sucursal Sur,Coca Cola,2023,10,12514,59949464.58,39045159.73
Sucursal Sur,Fanta,2023,10,1013,991580.93,597852.49
Sucursal Sur,Sprite,2023,10,5814,14633599.59,11102034.41
Sucursal Sur,7 Up,2023,10,3470,5409230.19,3546729.74
Sucursal Sur,Pepsi,2023,10,8379,23602630.01,15613114.37
Sucursal Norte,Coca Cola,2023,11,13742,66205906.29,50220336.1
Sucursal Norte,Fanta,2023,11,951,878849.96,655440.75
Sucursal Norte,Sprite,2023,11,6148,16282341.69,10653400.7
Sucursal Norte,7 Up,2023,11,3316,4855725.57,3817118.18
Sucursal Norte,Pepsi,2023,11,7813,23204727.63,14590220.34
Sucursal Centro,Coca Cola,2023,11,13402,56444643.7,37156307.22
Sucursal Centro,Fanta,2023,11,987,938347.79,701489.42
Sucursal Centro,Sprite,2023,11,5279,12466537.09,9745698.35
Sucursal Centro,7 Up,2023,11,3049,4420554.85,3320876.68
Sucursal Centro,Pepsi,2023,11,8587,24380575.53,15832142.46
Sucursal Sur,Coca Cola,2023,11,12343,57637231.93,39316431.84
Sucursal Sur,Fanta,2023,11,1078,997566.84,651381.85
Sucursal Sur,Sprite,2023,11,5548,13445280.54,9272232.64
Sucursal Sur,7 Up,2023,11,3711,5307823.88,3454260.45
Sucursal Sur,Pepsi,2023,11,7412,20350581.42,12491205.19
Sucursal Norte,Coca Cola,2023,12,12359,54154182.61,34613896.88
Sucursal Norte,Fanta,2023,12,1079,895726.41,545912.84
Sucursal Norte,Sprite,2023,12,5255,13795992.05,10305521.89
Sucursal Norte,7 Up,2023,12,3063,4795379.64,2969611.8
Sucursal Norte,Pepsi,2023,12,8182,21694877.6,15092032.21
Sucursal Centro,Coca Cola,2023,12,14209,64184975.94,39965383.61
Sucursal Centro,Fanta,2023,12,928,908276.59,556812.6
Sucursal Centro,Sprite,2023,12,5290,12989728.7,8826122.98
Sucursal Centro,7 Up,2023,12,3356,5309702.24,3836536.09
Sucursal Centro,Pepsi,2023,12,8574,26495831.34,18366458.86
Sucursal Sur,Coca Cola,2023,12,14288,57673893.71,34918151.44
Sucursal Sur,Fanta,2023,12,1014,877032.88,697870.2
Sucursal Sur,Sprite,2023,12,5449,14662445.09,10563641.57
Sucursal Sur,7 Up,2023,12,3617,5684309.66,4389377.74
Sucursal Sur,Pepsi,2023,12,8425,24376038.69,18152624.07
Sucursal Norte,Coca Cola,2024,1,15139,92099532.77,67483810.53
Sucursal Norte,Fanta,2024,1,830,650943.69,437137.7
Sucursal Norte,Sprite,2024,1,5437,15592216.78,11190277.45
Sucursal Norte,7 Up,2024,1,5532,8076459.98,6171421.23
Sucursal Norte,Pepsi,2024,1,8580,32474498.73,19555528.2
Sucursal Centro,Coca Cola,2024,1,15561,93421302.36,73254798.55
Sucursal Centro,Fanta,2024,1,804,579161.24,402827.46
Sucursal Centro,Sprite,2024,1,5385,15122432.03,10214318.31
Sucursal Centro,7 Up,2024,1,4997,8024603.13,6240598.15
Sucursal Centro,Pepsi,2024,1,8051,28522872.71,20567361.05
Sucursal Sur,Coca Cola,2024,1,14406,81032300.21,60004204.98
Sucursal Sur,Fanta,2024,1,770,536071.73,416640.47
Sucursal Sur,Sprite,2024,1,5002,12937833.34,8278779.23
Sucursal Sur,7 Up,2024,1,5532,8972900.05,6608716.74
Sucursal Sur,Pepsi,2024,1,8750,32315103.78,22726198.09
Sucursal Norte,Coca Cola,2024,2,14827,85817803.91,58737087.39
Sucursal Norte,Fanta,2024,2,892,686200.57,511613.78
Sucursal Norte,Sprite,2024,2,4821,14291673.34,11397885.07
Sucursal Norte,7 Up,2024,2,5556,8861548.8,6293170.76
Sucursal Norte,Pepsi,2024,2,7369,23970241.46,18912593.66
Sucursal Centro,Coca Cola,2024,2,14911,80184659.8,50690888.16
Sucursal Centro,Fanta,2024,2,843,625741.46,432335.13
Sucursal Centro,Sprite,2024,2,5148,15168391.56,12041571.86
Sucursal Centro,7 Up,2024,2,5465,7674289.65,5798709.77
Sucursal Centro,Pepsi,2024,2,7601,26404859.36,18864403.84
Sucursal Sur,Coca Cola,2024,2,14345,76778825.8,51141495.97
Sucursal Sur,Fanta,2024,2,802,545514.61,365442.78
Sucursal Sur,Sprite,2024,2,5182,13944265.7,9154933.3
Sucursal Sur,7 Up,2024,2,4866,7539279.94,5506418.58
Sucursal Sur,Pepsi,2024,2,7665,24812268.32,18801462.22
Sucursal Norte,Coca Cola,2024,3,15462,87939010.66,52840568.16
Sucursal Norte,Fanta,2024,3,859,621139.35,436223.02
Sucursal Norte,Sprite,2024,3,5019,13328243.24,8844795.9
Sucursal Norte,7 Up,2024,3,5494,8098926.94,5499788.22
Sucursal Norte,Pepsi,2024,3,8750,31557124.51,20766431.49
Sucursal Centro,Coca Cola,2024,3,15294,82703172.62,57312825.61
Sucursal Centro,Fanta,2024,3,831,655342.89,517488.68
Sucursal Centro,Sprite,2024,3,4966,12726014.01,9891082.16
Sucursal Centro,7 Up,2024,3,4821,7199013.79,5739739.84
Sucursal Centro,Pepsi,2024,3,7946,27278436.18,20325183.77
Sucursal Sur,Coca Cola,2024,3,13350,81692021.35,57993995.09
Sucursal Sur,Fanta,2024,3,796,549940.13,423846.74
Sucursal Sur,Sprite,2024,3,4756,13064645.84,8176045.18
Sucursal Sur,7 Up,2024,3,4850,7546999.6,4641363.4
Sucursal Sur,Pepsi,2024,3,7998,27653998.65,21930391.79
Sucursal Norte,Coca Cola,2024,4,15801,94129797.8,72685198.77
Sucursal Norte,Fanta,2024,4,813,654075.22,479609.92
Sucursal Norte,Sprite,2024,4,5601,14433316.78,8817656.75
Sucursal Norte,7 Up,2024,4,5434,8110228.59,6270385.6
Sucursal Norte,Pepsi,2024,4,8681,33431085.75,21004241.55
Sucursal Centro,Coca Cola,2024,4,15132,90798283.79,67408464.55
Sucursal Centro,Fanta,2024,4,799,606947.44,422066.98
Sucursal Centro,Sprite,2024,4,5448,16619001.23,10083447.99
Sucursal Centro,7 Up,2024,4,5270,8269417.36,5614193.27
Sucursal Centro,Pepsi,2024,4,7893,28232279.71,22526926.83
Sucursal Sur,Coca Cola,2024,4,14037,75883059.46,58017238.1
Sucursal Sur,Fanta,2024,4,766,533596.12,323843.14
Sucursal Sur,Sprite,2024,4,4965,12920680.62,10082807.96
Sucursal Sur,7 Up,2024,4,5317,8120632.01,5622235.9
Sucursal Sur,Pepsi,2024,4,8766,31269118.58,22926591.2
Sucursal Norte,Coca Cola,2024,5,14466,90115947.52,60853210.06
Sucursal Norte,Fanta,2024,5,886,638077.82,422705.43
Sucursal Norte,Sprite,2024,5,5310,13368528.14,9224577.91
Sucursal Norte,7 Up,2024,5,4953,7637533.48,5943068.6
Sucursal Norte,Pepsi,2024,5,7985,29102133.81,19302645.69
Sucursal Centro,Coca Cola,2024,5,14391,89195111.22,63243453.83
Sucursal Centro,Fanta,2024,5,879,610775.25,480792.07
Sucursal Centro,Sprite,2024,5,5143,13158658.87,8124204.59
Sucursal Centro,7 Up,2024,5,5327,8748200.5,5431466.41
Sucursal Centro,Pepsi,2024,5,7285,26854708.19,17289892.46
Sucursal Sur,Coca Cola,2024,5,14251,87389955.97,64032518.5
Sucursal Sur,Fanta,2024,5,781,542469.84,338964.72
Sucursal Sur,Sprite,2024,5,4805,13829755.0,9120342.73
Sucursal Sur,7 Up,2024,5,5497,8636065.97,5452088.76
Sucursal Sur,Pepsi,2024,5,8392,31142999.55,19001701.63
Sucursal Norte,Coca Cola,2024,6,15076,93512658.01,56179171.51
Sucursal Norte,Fanta,2024,6,749,559003.35,367824.77
Sucursal Norte,Sprite,2024,6,4873,13193858.37,10270462.23
Sucursal Norte,7 Up,2024,6,4906,6895232.03,5363304.74
Sucursal Norte,Pepsi,2024,6,7246,24747906.81,17816756.36
Sucursal Centro,Coca Cola,2024,6,13952,78471715.13,54076316.27
Sucursal Centro,Fanta,2024,6,781,620005.33,427263.04
Sucursal Centro,Sprite,2024,6,4898,14826944.08,11253973.56
Sucursal Centro,7 Up,2024,6,4780,6578203.2,4055403.73
Sucursal Centro,Pepsi,2024,6,8287,27964451.11,20896927.53
Sucursal Sur,Coca Cola,2024,6,15900,88518655.93,67971600.46
Sucursal Sur,Fanta,2024,6,863,653681.48,479434.56
Sucursal Sur,Sprite,2024,6,5514,14234756.7,10351934.74
Sucursal Sur,7 Up,2024,6,5276,7202568.39,5269294.93
Sucursal Sur,Pepsi,2024,6,7537,28901627.45,21435706.61
